index,identifier,label,region
540,binary-540.ts,Non-Moth,NorthEasternAmerica
541,binary-541.ts,Moth,NorthEasternAmerica
542,binary-542.ts,Non-Moth,NorthEasternAmerica
543,binary-543.ts,Moth,NorthEasternAmerica
544,binary-544.ts,Moth,NorthEasternAmerica
545,binary-545.ts,Moth,NorthEasternAmerica
546,binary-546.ts,Moth,NorthEasternAmerica
547,binary-547.ts,Moth,NorthEasternAmerica
548,binary-548.ts,Moth,NorthEasternAmerica
549,binary-549.ts,Moth,NorthEasternAmerica
550,binary-550.ts,Moth,NorthEasternAmerica
551,binary-551.ts,Moth,NorthEasternAmerica
552,binary-552.ts,Moth,NorthEasternAmerica
553,binary-553.ts,Moth,NorthEasternAmerica
554,binary-554.ts,Moth,NorthEasternAmerica
555,binary-555.ts,Moth,NorthEasternAmerica
556,binary-556.ts,Moth,NorthEasternAmerica
557,binary-557.ts,Moth,NorthEasternAmerica
558,binary-558.ts,Moth,NorthEasternAmerica
559,binary-559.ts,Moth,NorthEasternAmerica
560,binary-560.ts,Moth,NorthEasternAmerica
561,binary-561.ts,Moth,NorthEasternAmerica
562,binary-562.ts,Moth,NorthEasternAmerica
563,binary-563.ts,Moth,NorthEasternAmerica
564,binary-564.ts,Non-Moth,NorthEasternAmerica
565,binary-565.ts,Moth,NorthEasternAmerica
566,binary-566.ts,Moth,NorthEasternAmerica
567,binary-567.ts,Non-Moth,NorthEasternAmerica
568,binary-568.ts,Moth,NorthEasternAmerica
569,binary-569.ts,Non-Moth,NorthEasternAmerica
570,binary-570.ts,Non-Moth,NorthEasternAmerica
571,binary-571.ts,Non-Moth,NorthEasternAmerica
572,binary-572.ts,Moth,NorthEasternAmerica
573,binary-573.ts,Moth,NorthEasternAmerica
574,binary-574.ts,Non-Moth,NorthEasternAmerica
575,binary-575.ts,Moth,NorthEasternAmerica
576,binary-576.ts,Non-Moth,NorthEasternAmerica
577,binary-577.ts,Non-Moth,NorthEasternAmerica
578,binary-578.ts,Moth,NorthEasternAmerica
579,binary-579.ts,Non-Moth,NorthEasternAmerica
580,binary-580.ts,Non-Moth,NorthEasternAmerica
581,binary-581.ts,Non-Moth,NorthEasternAmerica
582,binary-582.ts,Non-Moth,NorthEasternAmerica
583,binary-583.ts,Non-Moth,NorthEasternAmerica
584,binary-584.ts,Non-Moth,NorthEasternAmerica
585,binary-585.ts,Non-Moth,NorthEasternAmerica
586,binary-586.ts,Moth,NorthEasternAmerica
587,binary-587.ts,Moth,NorthEasternAmerica
588,binary-588.ts,Non-Moth,NorthEasternAmerica
589,binary-589.ts,Non-Moth,NorthEasternAmerica
590,binary-590.ts,Moth,NorthEasternAmerica
591,binary-591.ts,Non-Moth,NorthEasternAmerica
592,binary-592.ts,Moth,NorthEasternAmerica
593,binary-593.ts,Non-Moth,NorthEasternAmerica
594,binary-594.ts,Non-Moth,NorthEasternAmerica
595,binary-595.ts,Non-Moth,NorthEasternAmerica
596,binary-596.ts,Non-Moth,NorthEasternAmerica
597,binary-597.ts,Non-Moth,NorthEasternAmerica
598,binary-598.ts,Non-Moth,NorthEasternAmerica
599,binary-599.ts,Non-Moth,NorthEasternAmerica
600,binary-600.ts,Moth,NorthEasternAmerica
601,binary-601.ts,Moth,NorthEasternAmerica
602,binary-602.ts,Moth,NorthEasternAmerica
603,binary-603.ts,Moth,NorthEasternAmerica
604,binary-604.ts,Moth,NorthEasternAmerica
605,binary-605.ts,Moth,NorthEasternAmerica
606,binary-606.ts,Moth,NorthEasternAmerica
607,binary-607.ts,Moth,NorthEasternAmerica
608,binary-608.ts,Moth,NorthEasternAmerica
609,binary-609.ts,Moth,NorthEasternAmerica
610,binary-610.ts,Moth,NorthEasternAmerica
611,binary-611.ts,Moth,NorthEasternAmerica
612,binary-612.ts,Moth,NorthEasternAmerica
613,binary-613.ts,Moth,NorthEasternAmerica
614,binary-614.ts,Moth,NorthEasternAmerica
615,binary-615.ts,Moth,NorthEasternAmerica
616,binary-616.ts,Moth,NorthEasternAmerica
617,binary-617.ts,Moth,NorthEasternAmerica
618,binary-618.ts,Moth,NorthEasternAmerica
619,binary-619.ts,Moth,NorthEasternAmerica
620,binary-620.ts,Moth,NorthEasternAmerica
621,binary-621.ts,Moth,NorthEasternAmerica
622,binary-622.ts,Moth,NorthEasternAmerica
623,binary-623.ts,Moth,NorthEasternAmerica
624,binary-624.ts,Moth,NorthEasternAmerica
625,binary-625.ts,Moth,NorthEasternAmerica
626,binary-626.ts,Moth,NorthEasternAmerica
627,binary-627.ts,Moth,NorthEasternAmerica
628,binary-628.ts,Moth,NorthEasternAmerica
629,binary-629.ts,Moth,NorthEasternAmerica
630,binary-630.ts,Moth,NorthEasternAmerica
631,binary-631.ts,Moth,NorthEasternAmerica
632,binary-632.ts,Moth,NorthEasternAmerica
633,binary-633.ts,Moth,NorthEasternAmerica
634,binary-634.ts,Moth,NorthEasternAmerica
635,binary-635.ts,Moth,NorthEasternAmerica
636,binary-636.ts,Moth,NorthEasternAmerica
637,binary-637.ts,Non-Moth,NorthEasternAmerica
638,binary-638.ts,Non-Moth,NorthEasternAmerica
639,binary-639.ts,Non-Moth,NorthEasternAmerica
640,binary-640.ts,Non-Moth,NorthEasternAmerica
641,binary-641.ts,Non-Moth,NorthEasternAmerica
642,binary-642.ts,Moth,NorthEasternAmerica
643,binary-643.ts,Non-Moth,NorthEasternAmerica
644,binary-644.ts,Non-Moth,NorthEasternAmerica
645,binary-645.ts,Non-Moth,NorthEasternAmerica
646,binary-646.ts,Non-Moth,NorthEasternAmerica
647,binary-647.ts,Non-Moth,NorthEasternAmerica
648,binary-648.ts,Non-Moth,NorthEasternAmerica
649,binary-649.ts,Non-Moth,NorthEasternAmerica
650,binary-650.ts,Non-Moth,NorthEasternAmerica
651,binary-651.ts,Non-Moth,NorthEasternAmerica
652,binary-652.ts,Non-Moth,NorthEasternAmerica
653,binary-653.ts,Non-Moth,NorthEasternAmerica
654,binary-654.ts,Non-Moth,NorthEasternAmerica
655,binary-655.ts,Non-Moth,NorthEasternAmerica
656,binary-656.ts,Moth,NorthEasternAmerica
657,binary-657.ts,Moth,NorthEasternAmerica
658,binary-658.ts,Non-Moth,NorthEasternAmerica
659,binary-659.ts,Moth,NorthEasternAmerica
660,binary-660.ts,Non-Moth,NorthEasternAmerica
661,binary-661.ts,Moth,NorthEasternAmerica
662,binary-662.ts,Moth,NorthEasternAmerica
663,binary-663.ts,Non-Moth,NorthEasternAmerica
664,binary-664.ts,Non-Moth,NorthEasternAmerica
665,binary-665.ts,Non-Moth,NorthEasternAmerica
666,binary-666.ts,Non-Moth,NorthEasternAmerica
667,binary-667.ts,Moth,NorthEasternAmerica
668,binary-668.ts,Moth,NorthEasternAmerica
669,binary-669.ts,Moth,NorthEasternAmerica
670,binary-670.ts,Moth,NorthEasternAmerica
671,binary-671.ts,Moth,NorthEasternAmerica
672,binary-672.ts,Moth,NorthEasternAmerica
673,binary-673.ts,Moth,NorthEasternAmerica
674,binary-674.ts,Moth,NorthEasternAmerica
675,binary-675.ts,Moth,NorthEasternAmerica
676,binary-676.ts,Moth,NorthEasternAmerica
677,binary-677.ts,Moth,NorthEasternAmerica
678,binary-678.ts,Moth,NorthEasternAmerica
679,binary-679.ts,Moth,NorthEasternAmerica
680,binary-680.ts,Moth,NorthEasternAmerica
681,binary-681.ts,Moth,NorthEasternAmerica
682,binary-682.ts,Moth,NorthEasternAmerica
683,binary-683.ts,Moth,NorthEasternAmerica
684,binary-684.ts,Moth,NorthEasternAmerica
685,binary-685.ts,Moth,NorthEasternAmerica
686,binary-686.ts,Moth,NorthEasternAmerica
687,binary-687.ts,Moth,NorthEasternAmerica
688,binary-688.ts,Moth,NorthEasternAmerica
689,binary-689.ts,Moth,NorthEasternAmerica
690,binary-690.ts,Moth,NorthEasternAmerica
691,binary-691.ts,Moth,NorthEasternAmerica
692,binary-692.ts,Moth,NorthEasternAmerica
693,binary-693.ts,Moth,NorthEasternAmerica
694,binary-694.ts,Moth,NorthEasternAmerica
695,binary-695.ts,Moth,NorthEasternAmerica
696,binary-696.ts,Moth,NorthEasternAmerica
697,binary-697.ts,Moth,NorthEasternAmerica
698,binary-698.ts,Moth,NorthEasternAmerica
699,binary-699.ts,Moth,NorthEasternAmerica
700,binary-700.ts,Moth,NorthEasternAmerica
701,binary-701.ts,Moth,NorthEasternAmerica
702,binary-702.ts,Moth,NorthEasternAmerica
703,binary-703.ts,Moth,NorthEasternAmerica
704,binary-704.ts,Non-Moth,NorthEasternAmerica
705,binary-705.ts,Non-Moth,NorthEasternAmerica
706,binary-706.ts,Non-Moth,NorthEasternAmerica
707,binary-707.ts,Moth,NorthEasternAmerica
708,binary-708.ts,Moth,NorthEasternAmerica
709,binary-709.ts,Non-Moth,NorthEasternAmerica
710,binary-710.ts,Non-Moth,NorthEasternAmerica
711,binary-711.ts,Non-Moth,NorthEasternAmerica
712,binary-712.ts,Non-Moth,NorthEasternAmerica
713,binary-713.ts,Non-Moth,NorthEasternAmerica
714,binary-714.ts,Non-Moth,NorthEasternAmerica
715,binary-715.ts,Non-Moth,NorthEasternAmerica
716,binary-716.ts,Non-Moth,NorthEasternAmerica
717,binary-717.ts,Moth,NorthEasternAmerica
718,binary-718.ts,Non-Moth,NorthEasternAmerica
719,binary-719.ts,Non-Moth,NorthEasternAmerica
720,binary-720.ts,Moth,NorthEasternAmerica
721,binary-721.ts,Moth,NorthEasternAmerica
722,binary-722.ts,Moth,NorthEasternAmerica
723,binary-723.ts,Moth,NorthEasternAmerica
724,binary-724.ts,Moth,NorthEasternAmerica
725,binary-725.ts,Moth,NorthEasternAmerica
726,binary-726.ts,Moth,NorthEasternAmerica
727,binary-727.ts,Moth,NorthEasternAmerica
728,binary-728.ts,Moth,NorthEasternAmerica
729,binary-729.ts,Moth,NorthEasternAmerica
730,binary-730.ts,Moth,NorthEasternAmerica
731,binary-731.ts,Moth,NorthEasternAmerica
732,binary-732.ts,Moth,NorthEasternAmerica
733,binary-733.ts,Moth,NorthEasternAmerica
734,binary-734.ts,Moth,NorthEasternAmerica
735,binary-735.ts,Moth,NorthEasternAmerica
736,binary-736.ts,Moth,NorthEasternAmerica
737,binary-737.ts,Moth,NorthEasternAmerica
738,binary-738.ts,Non-Moth,NorthEasternAmerica
739,binary-739.ts,Moth,NorthEasternAmerica
740,binary-740.ts,Non-Moth,NorthEasternAmerica
741,binary-741.ts,Moth,NorthEasternAmerica
742,binary-742.ts,Non-Moth,NorthEasternAmerica
743,binary-743.ts,Non-Moth,NorthEasternAmerica
744,binary-744.ts,Non-Moth,NorthEasternAmerica
745,binary-745.ts,Non-Moth,NorthEasternAmerica
746,binary-746.ts,Non-Moth,NorthEasternAmerica
747,binary-747.ts,Non-Moth,NorthEasternAmerica
748,binary-748.ts,Non-Moth,NorthEasternAmerica
749,binary-749.ts,Moth,NorthEasternAmerica
750,binary-750.ts,Moth,NorthEasternAmerica
751,binary-751.ts,Non-Moth,NorthEasternAmerica
752,binary-752.ts,Non-Moth,NorthEasternAmerica
753,binary-753.ts,Non-Moth,NorthEasternAmerica
754,binary-754.ts,Moth,NorthEasternAmerica
755,binary-755.ts,Moth,NorthEasternAmerica
756,binary-756.ts,Moth,NorthEasternAmerica
757,binary-757.ts,Moth,NorthEasternAmerica
758,binary-758.ts,Moth,NorthEasternAmerica
759,binary-759.ts,Moth,NorthEasternAmerica
760,binary-760.ts,Non-Moth,NorthEasternAmerica
761,binary-761.ts,Non-Moth,NorthEasternAmerica
762,binary-762.ts,Non-Moth,NorthEasternAmerica
763,binary-763.ts,Moth,NorthEasternAmerica
764,binary-764.ts,Moth,NorthEasternAmerica
765,binary-765.ts,Non-Moth,NorthEasternAmerica
766,binary-766.ts,Non-Moth,NorthEasternAmerica
767,binary-767.ts,Non-Moth,NorthEasternAmerica
768,binary-768.ts,Non-Moth,NorthEasternAmerica
769,binary-769.ts,Non-Moth,NorthEasternAmerica
770,binary-770.ts,Non-Moth,NorthEasternAmerica
771,binary-771.ts,Non-Moth,NorthEasternAmerica
772,binary-772.ts,Non-Moth,NorthEasternAmerica
773,binary-773.ts,Non-Moth,NorthEasternAmerica
774,binary-774.ts,Non-Moth,NorthEasternAmerica
775,binary-775.ts,Non-Moth,NorthEasternAmerica
776,binary-776.ts,Non-Moth,NorthEasternAmerica
777,binary-777.ts,Non-Moth,NorthEasternAmerica
778,binary-778.ts,Non-Moth,NorthEasternAmerica
779,binary-779.ts,Non-Moth,NorthEasternAmerica
780,binary-780.ts,Non-Moth,NorthEasternAmerica
781,binary-781.ts,Non-Moth,NorthEasternAmerica
782,binary-782.ts,Non-Moth,NorthEasternAmerica
783,binary-783.ts,Non-Moth,NorthEasternAmerica
784,binary-784.ts,Non-Moth,NorthEasternAmerica
785,binary-785.ts,Non-Moth,NorthEasternAmerica
786,binary-786.ts,Non-Moth,NorthEasternAmerica
787,binary-787.ts,Moth,NorthEasternAmerica
788,binary-788.ts,Moth,NorthEasternAmerica
789,binary-789.ts,Moth,NorthEasternAmerica
790,binary-790.ts,Moth,NorthEasternAmerica
791,binary-791.ts,Moth,NorthEasternAmerica
792,binary-792.ts,Moth,NorthEasternAmerica
793,binary-793.ts,Moth,NorthEasternAmerica
794,binary-794.ts,Moth,NorthEasternAmerica
795,binary-795.ts,Moth,NorthEasternAmerica
796,binary-796.ts,Moth,NorthEasternAmerica
797,binary-797.ts,Moth,NorthEasternAmerica
798,binary-798.ts,Moth,NorthEasternAmerica
799,binary-799.ts,Moth,NorthEasternAmerica
800,binary-800.ts,Moth,NorthEasternAmerica
801,binary-801.ts,Moth,NorthEasternAmerica
802,binary-802.ts,Moth,NorthEasternAmerica
803,binary-803.ts,Moth,NorthEasternAmerica
804,binary-804.ts,Moth,NorthEasternAmerica
805,binary-805.ts,Moth,NorthEasternAmerica
806,binary-806.ts,Moth,NorthEasternAmerica
807,binary-807.ts,Moth,NorthEasternAmerica
808,binary-808.ts,Non-Moth,NorthEasternAmerica
809,binary-809.ts,Non-Moth,NorthEasternAmerica
810,binary-810.ts,Non-Moth,NorthEasternAmerica
811,binary-811.ts,Non-Moth,NorthEasternAmerica
812,binary-812.ts,Non-Moth,NorthEasternAmerica
813,binary-813.ts,Non-Moth,NorthEasternAmerica
814,binary-814.ts,Non-Moth,NorthEasternAmerica
815,binary-815.ts,Non-Moth,NorthEasternAmerica
816,binary-816.ts,Non-Moth,NorthEasternAmerica
817,binary-817.ts,Moth,NorthEasternAmerica
818,binary-818.ts,Non-Moth,NorthEasternAmerica
819,binary-819.ts,Moth,NorthEasternAmerica
820,binary-820.ts,Non-Moth,NorthEasternAmerica
821,binary-821.ts,Non-Moth,NorthEasternAmerica
822,binary-822.ts,Non-Moth,NorthEasternAmerica
823,binary-823.ts,Non-Moth,NorthEasternAmerica
824,binary-824.ts,Non-Moth,NorthEasternAmerica
825,binary-825.ts,Non-Moth,NorthEasternAmerica
826,binary-826.ts,Non-Moth,NorthEasternAmerica
827,binary-827.ts,Non-Moth,NorthEasternAmerica
828,binary-828.ts,Non-Moth,NorthEasternAmerica
829,binary-829.ts,Non-Moth,NorthEasternAmerica
830,binary-830.ts,Non-Moth,NorthEasternAmerica
831,binary-831.ts,Moth,NorthEasternAmerica
832,binary-832.ts,Moth,NorthEasternAmerica
833,binary-833.ts,Non-Moth,NorthEasternAmerica
834,binary-834.ts,Non-Moth,NorthEasternAmerica
835,binary-835.ts,Moth,NorthEasternAmerica
836,binary-836.ts,Moth,NorthEasternAmerica
837,binary-837.ts,Non-Moth,NorthEasternAmerica
838,binary-838.ts,Non-Moth,NorthEasternAmerica
839,binary-839.ts,Non-Moth,NorthEasternAmerica
840,binary-840.ts,Moth,NorthEasternAmerica
841,binary-841.ts,Moth,NorthEasternAmerica
842,binary-842.ts,Moth,NorthEasternAmerica
843,binary-843.ts,Moth,NorthEasternAmerica
844,binary-844.ts,Moth,NorthEasternAmerica
845,binary-845.ts,Moth,NorthEasternAmerica
846,binary-846.ts,Moth,NorthEasternAmerica
847,binary-847.ts,Moth,NorthEasternAmerica
848,binary-848.ts,Moth,NorthEasternAmerica
849,binary-849.ts,Moth,NorthEasternAmerica
850,binary-850.ts,Moth,NorthEasternAmerica
851,binary-851.ts,Moth,NorthEasternAmerica
852,binary-852.ts,Moth,NorthEasternAmerica
853,binary-853.ts,Moth,NorthEasternAmerica
854,binary-854.ts,Moth,NorthEasternAmerica
855,binary-855.ts,Moth,NorthEasternAmerica
856,binary-856.ts,Moth,NorthEasternAmerica
857,binary-857.ts,Moth,NorthEasternAmerica
858,binary-858.ts,Moth,NorthEasternAmerica
859,binary-859.ts,Moth,NorthEasternAmerica
860,binary-860.ts,Moth,NorthEasternAmerica
861,binary-861.ts,Moth,NorthEasternAmerica
862,binary-862.ts,Moth,NorthEasternAmerica
863,binary-863.ts,Moth,NorthEasternAmerica
864,binary-864.ts,Moth,NorthEasternAmerica
865,binary-865.ts,Moth,NorthEasternAmerica
866,binary-866.ts,Moth,NorthEasternAmerica
867,binary-867.ts,Moth,NorthEasternAmerica
868,binary-868.ts,Moth,NorthEasternAmerica
869,binary-869.ts,Moth,NorthEasternAmerica
870,binary-870.ts,Moth,NorthEasternAmerica
871,binary-871.ts,Moth,NorthEasternAmerica
872,binary-872.ts,Moth,NorthEasternAmerica
873,binary-873.ts,Moth,NorthEasternAmerica
874,binary-874.ts,Moth,NorthEasternAmerica
875,binary-875.ts,Moth,NorthEasternAmerica
876,binary-876.ts,Moth,NorthEasternAmerica
877,binary-877.ts,Moth,NorthEasternAmerica
878,binary-878.ts,Moth,NorthEasternAmerica
879,binary-879.ts,Moth,NorthEasternAmerica
880,binary-880.ts,Moth,NorthEasternAmerica
881,binary-881.ts,Moth,NorthEasternAmerica
882,binary-882.ts,Moth,NorthEasternAmerica
883,binary-883.ts,Moth,NorthEasternAmerica
884,binary-884.ts,Moth,NorthEasternAmerica
885,binary-885.ts,Moth,NorthEasternAmerica
886,binary-886.ts,Moth,NorthEasternAmerica
887,binary-887.ts,Moth,NorthEasternAmerica
888,binary-888.ts,Moth,NorthEasternAmerica
889,binary-889.ts,Moth,NorthEasternAmerica
890,binary-890.ts,Moth,NorthEasternAmerica
891,binary-891.ts,Non-Moth,NorthEasternAmerica
892,binary-892.ts,Non-Moth,NorthEasternAmerica
893,binary-893.ts,Non-Moth,NorthEasternAmerica
894,binary-894.ts,Non-Moth,NorthEasternAmerica
895,binary-895.ts,Non-Moth,NorthEasternAmerica
896,binary-896.ts,Non-Moth,NorthEasternAmerica
897,binary-897.ts,Non-Moth,NorthEasternAmerica
898,binary-898.ts,Non-Moth,NorthEasternAmerica
899,binary-899.ts,Non-Moth,NorthEasternAmerica
900,binary-900.ts,Non-Moth,NorthEasternAmerica
901,binary-901.ts,Non-Moth,NorthEasternAmerica
902,binary-902.ts,Non-Moth,NorthEasternAmerica
903,binary-903.ts,Non-Moth,NorthEasternAmerica
904,binary-904.ts,Non-Moth,NorthEasternAmerica
905,binary-905.ts,Non-Moth,NorthEasternAmerica
906,binary-906.ts,Non-Moth,NorthEasternAmerica
907,binary-907.ts,Non-Moth,NorthEasternAmerica
908,binary-908.ts,Non-Moth,NorthEasternAmerica
909,binary-909.ts,Non-Moth,NorthEasternAmerica
910,binary-910.ts,Non-Moth,NorthEasternAmerica
911,binary-911.ts,Non-Moth,NorthEasternAmerica
912,binary-912.ts,Non-Moth,NorthEasternAmerica
913,binary-913.ts,Non-Moth,NorthEasternAmerica
914,binary-914.ts,Non-Moth,NorthEasternAmerica
915,binary-915.ts,Non-Moth,NorthEasternAmerica
916,binary-916.ts,Non-Moth,NorthEasternAmerica
917,binary-917.ts,Non-Moth,NorthEasternAmerica
918,binary-918.ts,Non-Moth,NorthEasternAmerica
919,binary-919.ts,Non-Moth,NorthEasternAmerica
920,binary-920.ts,Moth,NorthEasternAmerica
921,binary-921.ts,Moth,NorthEasternAmerica
922,binary-922.ts,Moth,NorthEasternAmerica
923,binary-923.ts,Moth,NorthEasternAmerica
924,binary-924.ts,Moth,NorthEasternAmerica
925,binary-925.ts,Moth,NorthEasternAmerica
926,binary-926.ts,Moth,NorthEasternAmerica
927,binary-927.ts,Moth,NorthEasternAmerica
928,binary-928.ts,Moth,NorthEasternAmerica
929,binary-929.ts,Moth,NorthEasternAmerica
930,binary-930.ts,Moth,NorthEasternAmerica
931,binary-931.ts,Moth,NorthEasternAmerica
932,binary-932.ts,Moth,NorthEasternAmerica
933,binary-933.ts,Moth,NorthEasternAmerica
934,binary-934.ts,Moth,NorthEasternAmerica
935,binary-935.ts,Moth,NorthEasternAmerica
936,binary-936.ts,Moth,NorthEasternAmerica
937,binary-937.ts,Moth,NorthEasternAmerica
938,binary-938.ts,Moth,NorthEasternAmerica
939,binary-939.ts,Moth,NorthEasternAmerica
940,binary-940.ts,Moth,NorthEasternAmerica
941,binary-941.ts,Moth,NorthEasternAmerica
942,binary-942.ts,Moth,NorthEasternAmerica
943,binary-943.ts,Moth,NorthEasternAmerica
944,binary-944.ts,Moth,NorthEasternAmerica
945,binary-945.ts,Moth,NorthEasternAmerica
946,binary-946.ts,Moth,NorthEasternAmerica
947,binary-947.ts,Moth,NorthEasternAmerica
948,binary-948.ts,Moth,NorthEasternAmerica
949,binary-949.ts,Moth,NorthEasternAmerica
950,binary-950.ts,Moth,NorthEasternAmerica
951,binary-951.ts,Moth,NorthEasternAmerica
952,binary-952.ts,Moth,NorthEasternAmerica
953,binary-953.ts,Moth,NorthEasternAmerica
954,binary-954.ts,Moth,NorthEasternAmerica
955,binary-955.ts,Moth,NorthEasternAmerica
956,binary-956.ts,Moth,NorthEasternAmerica
957,binary-957.ts,Moth,NorthEasternAmerica
958,binary-958.ts,Moth,NorthEasternAmerica
959,binary-959.ts,Moth,NorthEasternAmerica
960,binary-960.ts,Moth,NorthEasternAmerica
961,binary-961.ts,Moth,NorthEasternAmerica
962,binary-962.ts,Moth,NorthEasternAmerica
963,binary-963.ts,Moth,NorthEasternAmerica
964,binary-964.ts,Moth,NorthEasternAmerica
965,binary-965.ts,Moth,NorthEasternAmerica
966,binary-966.ts,Moth,NorthEasternAmerica
967,binary-967.ts,Moth,NorthEasternAmerica
968,binary-968.ts,Moth,NorthEasternAmerica
969,binary-969.ts,Moth,NorthEasternAmerica
970,binary-970.ts,Moth,NorthEasternAmerica
971,binary-971.ts,Moth,NorthEasternAmerica
972,binary-972.ts,Moth,NorthEasternAmerica
973,binary-973.ts,Moth,NorthEasternAmerica
974,binary-974.ts,Moth,NorthEasternAmerica
975,binary-975.ts,Moth,NorthEasternAmerica
976,binary-976.ts,Moth,NorthEasternAmerica
977,binary-977.ts,Moth,NorthEasternAmerica
978,binary-978.ts,Moth,NorthEasternAmerica
979,binary-979.ts,Moth,NorthEasternAmerica
980,binary-980.ts,Non-Moth,NorthEasternAmerica
981,binary-981.ts,Non-Moth,NorthEasternAmerica
982,binary-982.ts,Non-Moth,NorthEasternAmerica
983,binary-983.ts,Non-Moth,NorthEasternAmerica
984,binary-984.ts,Non-Moth,NorthEasternAmerica
985,binary-985.ts,Non-Moth,NorthEasternAmerica
986,binary-986.ts,Non-Moth,NorthEasternAmerica
987,binary-987.ts,Non-Moth,NorthEasternAmerica
988,binary-988.ts,Non-Moth,NorthEasternAmerica
989,binary-989.ts,Non-Moth,NorthEasternAmerica
990,binary-990.ts,Non-Moth,NorthEasternAmerica
991,binary-991.ts,Non-Moth,NorthEasternAmerica
992,binary-992.ts,Non-Moth,NorthEasternAmerica
993,binary-993.ts,Non-Moth,NorthEasternAmerica
994,binary-994.ts,Non-Moth,NorthEasternAmerica
995,binary-995.ts,Non-Moth,NorthEasternAmerica
996,binary-996.ts,Non-Moth,NorthEasternAmerica
997,binary-997.ts,Non-Moth,NorthEasternAmerica
998,binary-998.ts,Non-Moth,NorthEasternAmerica
999,binary-999.ts,Non-Moth,NorthEasternAmerica
1000,binary-1000.ts,Non-Moth,NorthEasternAmerica
1001,binary-1001.ts,Moth,NorthEasternAmerica
1002,binary-1002.ts,Moth,NorthEasternAmerica
1003,binary-1003.ts,Moth,NorthEasternAmerica
1004,binary-1004.ts,Moth,NorthEasternAmerica
1005,binary-1005.ts,Moth,NorthEasternAmerica
1006,binary-1006.ts,Moth,NorthEasternAmerica
1007,binary-1007.ts,Moth,NorthEasternAmerica
1008,binary-1008.ts,Moth,NorthEasternAmerica
1009,binary-1009.ts,Moth,NorthEasternAmerica
1010,binary-1010.ts,Moth,NorthEasternAmerica
1011,binary-1011.ts,Moth,NorthEasternAmerica
1012,binary-1012.ts,Moth,NorthEasternAmerica
1013,binary-1013.ts,Moth,NorthEasternAmerica
1014,binary-1014.ts,Moth,NorthEasternAmerica
1015,binary-1015.ts,Moth,NorthEasternAmerica
1016,binary-1016.ts,Moth,NorthEasternAmerica
1017,binary-1017.ts,Moth,NorthEasternAmerica
1018,binary-1018.ts,Moth,NorthEasternAmerica
