index,identifier,taxon_rank,label,synonym,speciesKey,acceptedTaxonKey,region
342,fgrained-342.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
343,fgrained-343.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
344,fgrained-344.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
345,fgrained-345.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
346,fgrained-346.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
347,fgrained-347.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
348,fgrained-348.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
349,fgrained-349.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
350,fgrained-350.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
351,fgrained-351.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
352,fgrained-352.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
353,fgrained-353.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
354,fgrained-354.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
355,fgrained-355.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
356,fgrained-356.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
357,fgrained-357.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
358,fgrained-358.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
359,fgrained-359.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
360,fgrained-360.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
361,fgrained-361.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
362,fgrained-362.pt,FAMILY,Blastobasidae,,,,NorthEasternAmerica
363,fgrained-363.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
364,fgrained-364.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
365,fgrained-365.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
366,fgrained-366.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
367,fgrained-367.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
368,fgrained-368.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
369,fgrained-369.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
370,fgrained-370.pt,FAMILY,Blastobasidae,,,,NorthEasternAmerica
371,fgrained-371.pt,FAMILY,Crambidae,,,,NorthEasternAmerica
372,fgrained-372.pt,FAMILY,Blastobasidae,,,,NorthEasternAmerica
373,fgrained-373.pt,FAMILY,Blastobasidae,,,,NorthEasternAmerica
374,fgrained-374.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
375,fgrained-375.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
376,fgrained-376.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
377,fgrained-377.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
378,fgrained-378.pt,ORDER,Moth,,,,NorthEasternAmerica
379,fgrained-379.pt,ORDER,Moth,,,,NorthEasternAmerica
380,fgrained-380.pt,ORDER,Moth,,,,NorthEasternAmerica
381,fgrained-381.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
382,fgrained-382.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
383,fgrained-383.pt,SPECIES,Hypoprepia miniata,,1806740.0,1806740.0,NorthEasternAmerica
384,fgrained-384.pt,GENUS,Anacampsis sp.,,,,NorthEasternAmerica
385,fgrained-385.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
386,fgrained-386.pt,TRIBE,Archipini,,,,NorthEasternAmerica
387,fgrained-387.pt,TRIBE,Archipini,,,,NorthEasternAmerica
388,fgrained-388.pt,TRIBE,Archipini,,,,NorthEasternAmerica
389,fgrained-389.pt,SUBFAMILY,Gelechiinae,,,,NorthEasternAmerica
390,fgrained-390.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
391,fgrained-391.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
392,fgrained-392.pt,SPECIES,Chrysoteuchia topiarius,,1887285.0,1887285.0,NorthEasternAmerica
393,fgrained-393.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
394,fgrained-394.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
395,fgrained-395.pt,TRIBE,Archipini,,,,NorthEasternAmerica
396,fgrained-396.pt,TRIBE,Archipini,,,,NorthEasternAmerica
397,fgrained-397.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
398,fgrained-398.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
399,fgrained-399.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
400,fgrained-400.pt,SPECIES,Spilonota ocellana,,5103066.0,5103066.0,NorthEasternAmerica
401,fgrained-401.pt,SPECIES,Argyresthia calliphanes,,1830137.0,,NorthEasternAmerica
402,fgrained-402.pt,ORDER,Moth,,,,NorthEasternAmerica
403,fgrained-403.pt,ORDER,Moth,,,,NorthEasternAmerica
404,fgrained-404.pt,ORDER,Moth,,,,NorthEasternAmerica
405,fgrained-405.pt,ORDER,Moth,,,,NorthEasternAmerica
406,fgrained-406.pt,ORDER,Moth,,,,NorthEasternAmerica
407,fgrained-407.pt,ORDER,Moth,,,,NorthEasternAmerica
408,fgrained-408.pt,ORDER,Moth,,,,NorthEasternAmerica
409,fgrained-409.pt,ORDER,Moth,,,,NorthEasternAmerica
410,fgrained-410.pt,ORDER,Moth,,,,NorthEasternAmerica
411,fgrained-411.pt,ORDER,Moth,,,,NorthEasternAmerica
412,fgrained-412.pt,ORDER,Moth,,,,NorthEasternAmerica
413,fgrained-413.pt,ORDER,Moth,,,,NorthEasternAmerica
414,fgrained-414.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
415,fgrained-415.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
416,fgrained-416.pt,TRIBE,Archipini,,,,NorthEasternAmerica
417,fgrained-417.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
418,fgrained-418.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
419,fgrained-419.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
420,fgrained-420.pt,TRIBE,Archipini,,,,NorthEasternAmerica
421,fgrained-421.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
422,fgrained-422.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
423,fgrained-423.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
424,fgrained-424.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
425,fgrained-425.pt,TRIBE,Archipini,,,,NorthEasternAmerica
426,fgrained-426.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
427,fgrained-427.pt,SPECIES,Platynota exasperatana,,1741812.0,1741812.0,NorthEasternAmerica
428,fgrained-428.pt,TRIBE,Archipini,,,,NorthEasternAmerica
429,fgrained-429.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
430,fgrained-430.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
431,fgrained-431.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
432,fgrained-432.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
433,fgrained-433.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
434,fgrained-434.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
435,fgrained-435.pt,TRIBE,Archipini,,,,NorthEasternAmerica
436,fgrained-436.pt,TRIBE,Archipini,,,,NorthEasternAmerica
437,fgrained-437.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
438,fgrained-438.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
439,fgrained-439.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
440,fgrained-440.pt,SUBFAMILY,Phycitinae,,,,NorthEasternAmerica
441,fgrained-441.pt,SUBFAMILY,Tortricinae,,,,NorthEasternAmerica
442,fgrained-442.pt,SPECIES,Spilonota ocellana,,5103066.0,5103066.0,NorthEasternAmerica
443,fgrained-443.pt,TRIBE,Crambini,,,,NorthEasternAmerica
444,fgrained-444.pt,FAMILY,Oecophoridae,,,,NorthEasternAmerica
445,fgrained-445.pt,TRIBE,Archipini,,,,NorthEasternAmerica
446,fgrained-446.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
447,fgrained-447.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
448,fgrained-448.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
449,fgrained-449.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
450,fgrained-450.pt,ORDER,Moth,,,,NorthEasternAmerica
451,fgrained-451.pt,ORDER,Moth,,,,NorthEasternAmerica
452,fgrained-452.pt,ORDER,Moth,,,,NorthEasternAmerica
453,fgrained-453.pt,ORDER,Moth,,,,NorthEasternAmerica
454,fgrained-454.pt,ORDER,Moth,,,,NorthEasternAmerica
455,fgrained-455.pt,ORDER,Moth,,,,NorthEasternAmerica
456,fgrained-456.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
457,fgrained-457.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
458,fgrained-458.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
459,fgrained-459.pt,SPECIES,Choristoneura rosaceana,,5102671.0,5102671.0,NorthEasternAmerica
460,fgrained-460.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
461,fgrained-461.pt,SPECIES,Platynota exasperatana,,1741812.0,1741812.0,NorthEasternAmerica
462,fgrained-462.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
463,fgrained-463.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
464,fgrained-464.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
465,fgrained-465.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
466,fgrained-466.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
467,fgrained-467.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
468,fgrained-468.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
469,fgrained-469.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
470,fgrained-470.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
471,fgrained-471.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
472,fgrained-472.pt,TRIBE,Archipini,,,,NorthEasternAmerica
473,fgrained-473.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
474,fgrained-474.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
475,fgrained-475.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
476,fgrained-476.pt,SUBFAMILY,Tortricinae,,,,NorthEasternAmerica
477,fgrained-477.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
478,fgrained-478.pt,SPECIES,Chrysoteuchia topiarius,,1887285.0,1887285.0,NorthEasternAmerica
479,fgrained-479.pt,SPECIES,Spilonota ocellana,,5103066.0,5103066.0,NorthEasternAmerica
480,fgrained-480.pt,SUBFAMILY,Crambinae,,,,NorthEasternAmerica
481,fgrained-481.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
482,fgrained-482.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
483,fgrained-483.pt,TRIBE,Archipini,,,,NorthEasternAmerica
484,fgrained-484.pt,FAMILY,Blastobasidae,,,,NorthEasternAmerica
485,fgrained-485.pt,ORDER,Moth,,,,NorthEasternAmerica
486,fgrained-486.pt,ORDER,Moth,,,,NorthEasternAmerica
487,fgrained-487.pt,ORDER,Moth,,,,NorthEasternAmerica
488,fgrained-488.pt,ORDER,Moth,,,,NorthEasternAmerica
489,fgrained-489.pt,ORDER,Moth,,,,NorthEasternAmerica
490,fgrained-490.pt,ORDER,Moth,,,,NorthEasternAmerica
491,fgrained-491.pt,ORDER,Moth,,,,NorthEasternAmerica
492,fgrained-492.pt,ORDER,Moth,,,,NorthEasternAmerica
493,fgrained-493.pt,ORDER,Moth,,,,NorthEasternAmerica
494,fgrained-494.pt,ORDER,Moth,,,,NorthEasternAmerica
495,fgrained-495.pt,ORDER,Moth,,,,NorthEasternAmerica
496,fgrained-496.pt,SUBFAMILY,Tortricinae,,,,NorthEasternAmerica
497,fgrained-497.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
498,fgrained-498.pt,SPECIES,Argyrotaenia quercifoliana,,1747150.0,1747150.0,NorthEasternAmerica
499,fgrained-499.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
500,fgrained-500.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
501,fgrained-501.pt,TRIBE,Archipini,,,,NorthEasternAmerica
502,fgrained-502.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
503,fgrained-503.pt,SUBFAMILY,Crambinae,,,,NorthEasternAmerica
504,fgrained-504.pt,SPECIES,Cenopis diluticostana,,10046698.0,10046698.0,NorthEasternAmerica
505,fgrained-505.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
506,fgrained-506.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
507,fgrained-507.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
508,fgrained-508.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
509,fgrained-509.pt,TRIBE,Crambini,,,,NorthEasternAmerica
510,fgrained-510.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
511,fgrained-511.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
512,fgrained-512.pt,ORDER,Moth,,,,NorthEasternAmerica
513,fgrained-513.pt,ORDER,Moth,,,,NorthEasternAmerica
514,fgrained-514.pt,ORDER,Moth,,,,NorthEasternAmerica
515,fgrained-515.pt,ORDER,Moth,,,,NorthEasternAmerica
516,fgrained-516.pt,ORDER,Moth,,,,NorthEasternAmerica
517,fgrained-517.pt,ORDER,Moth,,,,NorthEasternAmerica
518,fgrained-518.pt,SPECIES,Eucopina tocullionana,,10545267.0,10545267.0,NorthEasternAmerica
519,fgrained-519.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
520,fgrained-520.pt,FAMILY,Oecophoridae,,,,NorthEasternAmerica
521,fgrained-521.pt,ORDER,Moth,,,,NorthEasternAmerica
522,fgrained-522.pt,ORDER,Moth,,,,NorthEasternAmerica
523,fgrained-523.pt,ORDER,Moth,,,,NorthEasternAmerica
524,fgrained-524.pt,ORDER,Moth,,,,NorthEasternAmerica
525,fgrained-525.pt,ORDER,Moth,,,,NorthEasternAmerica
526,fgrained-526.pt,SPECIES,Choristoneura hebenstreitella,,5102628.0,5102628.0,NorthEasternAmerica
527,fgrained-527.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
528,fgrained-528.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
529,fgrained-529.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
530,fgrained-530.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
531,fgrained-531.pt,SPECIES,Proteoteras willingana,,1748147.0,1748147.0,NorthEasternAmerica
532,fgrained-532.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
533,fgrained-533.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
534,fgrained-534.pt,SPECIES,Argyrotaenia quercifoliana,,1747150.0,1747150.0,NorthEasternAmerica
535,fgrained-535.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
536,fgrained-536.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
537,fgrained-537.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
538,fgrained-538.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
539,fgrained-539.pt,SUBFAMILY,Gelechiinae,,,,NorthEasternAmerica
540,fgrained-540.pt,SUBFAMILY,Scopariinae,,,,NorthEasternAmerica
541,fgrained-541.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
542,fgrained-542.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
543,fgrained-543.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
544,fgrained-544.pt,SPECIES,Spilonota ocellana,,5103066.0,5103066.0,NorthEasternAmerica
545,fgrained-545.pt,SPECIES,Eudonia strigalis,,5126229.0,5126229.0,NorthEasternAmerica
546,fgrained-546.pt,ORDER,Moth,,,,NorthEasternAmerica
547,fgrained-547.pt,ORDER,Moth,,,,NorthEasternAmerica
548,fgrained-548.pt,ORDER,Moth,,,,NorthEasternAmerica
549,fgrained-549.pt,ORDER,Moth,,,,NorthEasternAmerica
550,fgrained-550.pt,ORDER,Moth,,,,NorthEasternAmerica
551,fgrained-551.pt,ORDER,Moth,,,,NorthEasternAmerica
552,fgrained-552.pt,ORDER,Moth,,,,NorthEasternAmerica
553,fgrained-553.pt,ORDER,Moth,,,,NorthEasternAmerica
554,fgrained-554.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
555,fgrained-555.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
556,fgrained-556.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
557,fgrained-557.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
558,fgrained-558.pt,SPECIES,Argyrotaenia quercifoliana,,1747150.0,1747150.0,NorthEasternAmerica
559,fgrained-559.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
560,fgrained-560.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
561,fgrained-561.pt,GENUS,Celypha sp.,,,,NorthEasternAmerica
562,fgrained-562.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
563,fgrained-563.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
564,fgrained-564.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
565,fgrained-565.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
566,fgrained-566.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
567,fgrained-567.pt,SPECIES,Phalonidia lepidana,,9953708.0,9953708.0,NorthEasternAmerica
568,fgrained-568.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
569,fgrained-569.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
570,fgrained-570.pt,SPECIES,Eucopina tocullionana,,10545267.0,10545267.0,NorthEasternAmerica
571,fgrained-571.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
572,fgrained-572.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
573,fgrained-573.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
574,fgrained-574.pt,FAMILY,Pyralidae,,,,NorthEasternAmerica
575,fgrained-575.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
576,fgrained-576.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
577,fgrained-577.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
578,fgrained-578.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
579,fgrained-579.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
580,fgrained-580.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
581,fgrained-581.pt,SPECIES,Cenopis reticulatana,,9896144.0,9896144.0,NorthEasternAmerica
582,fgrained-582.pt,FAMILY,Pyralidae,,,,NorthEasternAmerica
583,fgrained-583.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
584,fgrained-584.pt,SPECIES,Cenopis diluticostana,,10046698.0,10046698.0,NorthEasternAmerica
585,fgrained-585.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
586,fgrained-586.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
587,fgrained-587.pt,FAMILY,Gelechiidae,,,,NorthEasternAmerica
588,fgrained-588.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
589,fgrained-589.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
590,fgrained-590.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
591,fgrained-591.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
592,fgrained-592.pt,SPECIES,Mompha brevivittella,,1846190.0,1846190.0,NorthEasternAmerica
593,fgrained-593.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
594,fgrained-594.pt,SPECIES,Mompha brevivittella,,1846190.0,1846190.0,NorthEasternAmerica
595,fgrained-595.pt,TRIBE,Eucosmini,,,,NorthEasternAmerica
596,fgrained-596.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
597,fgrained-597.pt,GENUS,Argyresthia sp.,,,,NorthEasternAmerica
598,fgrained-598.pt,GENUS,Argyresthia sp.,,,,NorthEasternAmerica
599,fgrained-599.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
600,fgrained-600.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
601,fgrained-601.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
602,fgrained-602.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
603,fgrained-603.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
604,fgrained-604.pt,SPECIES,Hypoprepia fucosa,,1806737.0,1806737.0,NorthEasternAmerica
605,fgrained-605.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
606,fgrained-606.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
607,fgrained-607.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
608,fgrained-608.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
609,fgrained-609.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
610,fgrained-610.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
611,fgrained-611.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
612,fgrained-612.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
613,fgrained-613.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
614,fgrained-614.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
615,fgrained-615.pt,GENUS,Choristoneura sp.,,,,NorthEasternAmerica
616,fgrained-616.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
617,fgrained-617.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
618,fgrained-618.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
619,fgrained-619.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
620,fgrained-620.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
621,fgrained-621.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
622,fgrained-622.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
623,fgrained-623.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
624,fgrained-624.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
625,fgrained-625.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
626,fgrained-626.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
627,fgrained-627.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
628,fgrained-628.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
629,fgrained-629.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
630,fgrained-630.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
631,fgrained-631.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
632,fgrained-632.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
633,fgrained-633.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
634,fgrained-634.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
635,fgrained-635.pt,ORDER,Lepidoptera,,,,NorthEasternAmerica
636,fgrained-636.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
637,fgrained-637.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
638,fgrained-638.pt,FAMILY,Tortricidae,,,,NorthEasternAmerica
639,fgrained-639.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
640,fgrained-640.pt,SPECIES,Choristoneura fumiferana,,5102666.0,5102666.0,NorthEasternAmerica
641,fgrained-641.pt,SPECIES,Chrysoteuchia topiarius,,1887285.0,1887285.0,NorthEasternAmerica
